"id","part_id","sample_price","workstation_type","effective_date","active","comments","created_at","updated_at"
"","340","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","341","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","342","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","343","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","344","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","345","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","346","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","347","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","348","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","349","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","350","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","351","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","352","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","353","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","354","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","355","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","356","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","357","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","358","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","359","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","360","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","361","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","362","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","363","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","364","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","365","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","366","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","367","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","368","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","369","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","370","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","371","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","372","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","373","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","374","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","375","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","376","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","377","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","378","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","379","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","380","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","381","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","382","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","383","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","384","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","385","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","386","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","387","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","388","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","389","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","390","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","391","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","392","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","393","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","394","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","395","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","396","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","397","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","398","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","399","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","400","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","401","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","402","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","403","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","404","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","405","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","406","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","407","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","408","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","409","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","410","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","411","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","412","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","413","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","414","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","415","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","416","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","417","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","418","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","419","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","420","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","421","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","422","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","423","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","424","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","425","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","426","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","427","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","428","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","429","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","430","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
"","431","0.5","table","2026-04-01","1",NULL,"2026-04-09 20:05:00",NULL
